tf,sym,side,score,score_trend,score_smc,score_osc,ep,sl,tp1,tp2,sl_pct,rsi,in_kz,regime,entry_ts,exit_ts,exit_px,exit_type,tp1_hit,outcome,pnl
4h,ETH/USDT,SHORT,15,9,1,4,3475.4,3625.19,3295.65,3175.82,4.31,47.2,True,RANGING,2024-06-23 12:00:00+00:00,2024-06-25 20:00:00+00:00,3394.02,TIMEOUT,True,WIN,8.72
4h,ETH/USDT,SHORT,8,7,2,0,3394.02,3521.69,3240.82,3138.68,3.762,48.4,False,TRENDING,2024-06-25 20:00:00+00:00,2024-06-28 04:00:00+00:00,3431.42,TIMEOUT,False,LOSS,-2.93
4h,ETH/USDT,LONG,8,0,5,2,3413.55,3326.42,3518.11,3587.81,2.552,55.7,True,RANGING,2024-06-28 12:00:00+00:00,2024-06-30 20:00:00+00:00,3438.15,TIMEOUT,False,WIN,2.82
4h,ETH/USDT,SHORT,10,5,1,4,3416.0,3524.0,3286.4,3200.0,3.162,46.8,False,RANGING,2024-07-02 16:00:00+00:00,2024-07-04 00:00:00+00:00,3200.0,TP2,True,WIN,16.0
4h,ETH/USDT,SHORT,9,8,2,0,3243.16,3524.0,2906.15,2681.48,8.659,33.7,False,TRENDING,2024-07-04 00:00:00+00:00,2024-07-06 08:00:00+00:00,3005.87,TIMEOUT,True,WIN,10.22
4h,ETH/USDT,SHORT,10,8,3,0,3005.87,3432.2,2494.27,2153.21,14.183,31.7,False,TRENDING,2024-07-06 08:00:00+00:00,2024-07-08 16:00:00+00:00,3004.09,TIMEOUT,False,WIN,0.04
4h,ETH/USDT,SHORT,11,8,2,2,3004.09,3099.41,2889.71,2813.45,3.173,42.9,False,TRENDING,2024-07-08 16:00:00+00:00,2024-07-09 08:00:00+00:00,3099.41,SL,False,LOSS,-10.0
4h,ETH/USDT,SHORT,10,6,5,0,3083.07,3157.54,2993.7,2934.13,2.416,51.8,False,TRENDING,2024-07-09 08:00:00+00:00,2024-07-11 12:00:00+00:00,3157.54,SL,False,LOSS,-10.0
4h,ETH/USDT,SHORT,8,3,2,2,3118.16,3177.92,3046.45,2998.64,1.916,60.3,True,RANGING,2024-07-11 12:00:00+00:00,2024-07-12 12:00:00+00:00,3118.16,SL_BE,True,WIN,6.0
4h,ETH/USDT,SHORT,8,3,3,2,3202.64,3249.56,3146.34,3108.8,1.465,65.3,False,RANGING,2024-07-14 08:00:00+00:00,2024-07-14 20:00:00+00:00,3249.56,SL,False,LOSS,-10.0
4h,ETH/USDT,SHORT,8,1,2,4,3437.71,3517.71,3341.71,3277.71,2.327,63.5,True,TRENDING,2024-07-17 12:00:00+00:00,2024-07-19 16:00:00+00:00,3517.71,SL,False,LOSS,-10.0
4h,ETH/USDT,SHORT,8,6,0,2,3261.1,3472.84,3007.01,2837.62,6.493,46.8,False,TRENDING,2024-07-27 16:00:00+00:00,2024-07-30 00:00:00+00:00,3320.5,TIMEOUT,False,LOSS,-2.81
4h,ETH/USDT,SHORT,11,9,3,0,3232.7,3397.33,3035.14,2903.44,5.093,43.2,False,RANGING,2024-07-31 20:00:00+00:00,2024-08-03 04:00:00+00:00,2983.7,TIMEOUT,True,WIN,13.56
4h,ETH/USDT,SHORT,9,8,2,0,2983.7,3349.99,2544.15,2251.12,12.276,25.8,False,TRENDING,2024-08-03 04:00:00+00:00,2024-08-05 04:00:00+00:00,2251.12,TP2,True,WIN,16.0
4h,ETH/USDT,SHORT,9,8,2,0,2357.71,3219.13,1324.01,634.87,36.536,9.5,False,VOLATILE,2024-08-05 04:00:00+00:00,2024-08-07 12:00:00+00:00,2412.86,TIMEOUT,False,LOSS,-0.64
4h,ETH/USDT,SHORT,8,8,0,0,2412.86,2936.91,1784.0,1364.76,21.719,37.7,True,TRENDING,2024-08-07 12:00:00+00:00,2024-08-09 20:00:00+00:00,2598.82,TIMEOUT,False,LOSS,-3.55
4h,ETH/USDT,SHORT,9,4,2,2,2599.6,2725.12,2448.98,2348.56,4.828,54.4,True,RANGING,2024-08-10 12:00:00+00:00,2024-08-12 20:00:00+00:00,2725.12,SL,False,LOSS,-10.0
4h,ETH/USDT,SHORT,9,3,4,2,2722.79,2798.56,2631.87,2571.26,2.783,55.3,False,RANGING,2024-08-12 20:00:00+00:00,2024-08-13 16:00:00+00:00,2722.79,SL_BE,True,WIN,6.0
4h,ETH/USDT,SHORT,9,3,3,2,2673.91,2765.29,2564.25,2491.15,3.417,62.2,True,RANGING,2024-08-14 12:00:00+00:00,2024-08-16 20:00:00+00:00,2592.89,TIMEOUT,True,WIN,10.43
4h,ETH/USDT,SHORT,11,9,3,0,2592.89,2784.12,2363.41,2210.43,7.375,49.0,False,RANGING,2024-08-16 20:00:00+00:00,2024-08-19 04:00:00+00:00,2614.47,TIMEOUT,False,LOSS,-1.13
4h,ETH/USDT,SHORT,8,6,3,0,2587.8,2687.96,2467.61,2387.48,3.87,48.1,False,RANGING,2024-08-19 08:00:00+00:00,2024-08-20 04:00:00+00:00,2687.96,SL,False,LOSS,-10.0
4h,ETH/USDT,SHORT,8,3,2,2,2574.84,2695.6,2429.93,2333.32,4.69,52.3,True,RANGING,2024-08-20 12:00:00+00:00,2024-08-22 20:00:00+00:00,2623.02,TIMEOUT,False,LOSS,-3.99
4h,ETH/USDT,SHORT,8,9,0,0,2623.02,2695.6,2535.92,2477.86,2.767,48.3,False,RANGING,2024-08-22 20:00:00+00:00,2024-08-23 12:00:00+00:00,2695.6,SL,False,LOSS,-10.0
4h,ETH/USDT,SHORT,8,3,2,2,2670.89,2713.04,2620.3,2586.58,1.578,54.9,True,RANGING,2024-08-23 12:00:00+00:00,2024-08-23 20:00:00+00:00,2713.04,SL,False,LOSS,-10.0
4h,ETH/USDT,SHORT,8,3,1,4,2764.4,2820.4,2697.2,2652.4,2.026,64.1,False,RANGING,2024-08-25 00:00:00+00:00,2024-08-27 08:00:00+00:00,2652.4,TP2,True,WIN,16.0
4h,ETH/USDT,SHORT,14,10,2,2,2579.01,2820.4,2289.34,2096.23,9.36,33.4,True,RANGING,2024-08-27 12:00:00+00:00,2024-08-29 20:00:00+00:00,2527.8,TIMEOUT,False,WIN,2.12
4h,ETH/USDT,SHORT,9,8,0,2,2517.27,2732.2,2259.35,2087.41,8.538,39.9,False,TRENDING,2024-08-30 04:00:00+00:00,2024-09-01 12:00:00+00:00,2480.99,TIMEOUT,False,WIN,1.69
4h,ETH/USDT,SHORT,11,8,3,0,2480.99,2595.96,2343.03,2251.05,4.634,39.0,True,TRENDING,2024-09-01 12:00:00+00:00,2024-09-03 20:00:00+00:00,2424.94,TIMEOUT,False,WIN,4.88
4h,ETH/USDT,SHORT,9,8,0,2,2424.94,2565.97,2255.7,2142.88,5.816,40.1,False,TRENDING,2024-09-03 20:00:00+00:00,2024-09-06 04:00:00+00:00,2344.4,TIMEOUT,False,WIN,5.71
4h,ETH/USDT,SHORT,12,8,3,2,2373.19,2565.97,2141.85,1987.63,8.123,35.2,False,TRENDING,2024-09-06 08:00:00+00:00,2024-09-08 16:00:00+00:00,2271.99,TIMEOUT,False,WIN,5.25
4h,ETH/USDT,SHORT,9,8,0,2,2271.99,2418.79,2095.83,1978.39,6.461,35.5,False,TRENDING,2024-09-08 16:00:00+00:00,2024-09-11 00:00:00+00:00,2348.22,TIMEOUT,False,LOSS,-5.19
4h,ETH/USDT,SHORT,9,4,3,2,2341.81,2400.0,2271.98,2225.43,2.485,51.5,False,RANGING,2024-09-11 04:00:00+00:00,2024-09-13 12:00:00+00:00,2400.0,SL,False,LOSS,-10.0
4h,ETH/USDT,SHORT,8,3,3,2,2439.59,2479.28,2391.96,2360.21,1.627,63.9,False,RANGING,2024-09-13 20:00:00+00:00,2024-09-15 20:00:00+00:00,2360.21,TP2,True,WIN,16.0
4h,ETH/USDT,SHORT,11,10,2,0,2310.7,2466.66,2123.55,1998.78,6.749,29.6,False,RANGING,2024-09-16 04:00:00+00:00,2024-09-18 12:00:00+00:00,2296.15,TIMEOUT,False,WIN,0.93
4h,ETH/USDT,SHORT,8,8,0,0,2296.15,2431.1,2134.21,2026.25,5.877,42.3,True,RANGING,2024-09-18 12:00:00+00:00,2024-09-19 04:00:00+00:00,2431.1,SL,False,LOSS,-10.0
4h,ETH/USDT,SHORT,9,3,3,2,2439.92,2483.25,2387.92,2353.26,1.776,64.3,True,RANGING,2024-09-19 12:00:00+00:00,2024-09-20 00:00:00+00:00,2483.25,SL,False,LOSS,-10.0
4h,ETH/USDT,SHORT,8,1,3,4,2555.72,2600.31,2502.21,2466.54,1.745,67.7,False,TRENDING,2024-09-21 04:00:00+00:00,2024-09-21 20:00:00+00:00,2600.31,SL,False,LOSS,-10.0
4h,ETH/USDT,SHORT,8,1,2,4,2570.64,2633.13,2495.65,2445.66,2.431,66.5,True,TRENDING,2024-09-22 12:00:00+00:00,2024-09-23 00:00:00+00:00,2633.13,SL,False,LOSS,-10.0
4h,ETH/USDT,SHORT,8,0,3,4,2675.59,2722.62,2619.15,2581.53,1.758,68.9,True,TRENDING,2024-09-23 12:00:00+00:00,2024-09-25 16:00:00+00:00,2581.53,TP2,True,WIN,16.0
4h,ETH/USDT,SHORT,8,7,2,0,2364.66,2673.67,1993.85,1746.64,13.068,30.2,False,TRENDING,2024-10-03 04:00:00+00:00,2024-10-05 12:00:00+00:00,2415.0,TIMEOUT,False,LOSS,-1.63
4h,ETH/USDT,SHORT,9,7,0,2,2396.78,2492.78,2281.58,2204.78,4.005,44.2,False,TRENDING,2024-10-05 16:00:00+00:00,2024-10-07 00:00:00+00:00,2492.78,SL,False,LOSS,-10.0
4h,ETH/USDT,SHORT,9,8,2,0,2495.54,2526.66,2458.2,2433.31,1.247,51.6,False,TRENDING,2024-10-07 00:00:00+00:00,2024-10-07 12:00:00+00:00,2495.54,SL_BE,True,WIN,6.0
4h,ETH/USDT,SHORT,8,5,1,2,2439.34,2521.67,2340.54,2274.68,3.375,46.4,False,RANGING,2024-10-08 08:00:00+00:00,2024-10-10 20:00:00+00:00,2386.22,TIMEOUT,True,WIN,9.23
4h,ETH/USDT,SHORT,11,8,2,2,2386.22,2521.67,2223.68,2115.32,5.676,37.7,False,RANGING,2024-10-10 20:00:00+00:00,2024-10-13 04:00:00+00:00,2465.06,TIMEOUT,False,LOSS,-5.82
4h,ETH/USDT,SHORT,9,1,3,4,2635.3,2668.48,2595.48,2568.94,1.259,69.3,True,RANGING,2024-10-14 12:00:00+00:00,2024-10-15 12:00:00+00:00,2568.94,TP2,True,WIN,16.0
4h,ETH/USDT,SHORT,9,7,0,2,2450.27,2695.99,2155.41,1958.83,10.028,29.2,False,RANGING,2024-11-03 04:00:00+00:00,2024-11-05 12:00:00+00:00,2440.85,TIMEOUT,False,WIN,0.38
4h,ETH/USDT,SHORT,10,7,3,0,2440.85,2523.46,2341.72,2275.63,3.384,41.5,True,TRENDING,2024-11-05 12:00:00+00:00,2024-11-06 00:00:00+00:00,2523.46,SL,False,LOSS,-10.0
4h,ETH/USDT,SHORT,8,7,2,0,2579.5,2621.78,2528.77,2494.95,1.639,39.5,False,TRENDING,2024-11-06 00:00:00+00:00,2024-11-06 08:00:00+00:00,2621.78,SL,False,LOSS,-10.0
4h,ETH/USDT,SHORT,9,0,1,6,3261.47,3444.22,3042.17,2895.97,5.603,65.3,True,VOLATILE,2024-11-12 12:00:00+00:00,2024-11-15 00:00:00+00:00,3082.78,TIMEOUT,True,WIN,10.89
4h,ETH/USDT,LONG,8,0,3,4,3141.02,3015.0,3292.24,3393.06,4.012,54.7,True,RANGING,2024-11-16 12:00:00+00:00,2024-11-18 20:00:00+00:00,3208.01,TIMEOUT,False,WIN,5.32
4h,ETH/USDT,SHORT,8,0,3,4,3294.33,3500.0,3047.53,2882.99,6.243,54.4,True,TRENDING,2024-11-24 12:00:00+00:00,2024-11-25 08:00:00+00:00,3500.0,SL,False,LOSS,-10.0
4h,ETH/USDT,SHORT,10,0,3,6,3707.45,3771.35,3630.78,3579.66,1.723,62.6,False,TRENDING,2024-12-01 20:00:00+00:00,2024-12-02 16:00:00+00:00,3579.66,TP2,True,WIN,16.0
4h,ETH/USDT,SHORT,10,0,3,6,3989.0,4087.8,3870.44,3791.4,2.477,62.5,False,RANGING,2024-12-08 00:00:00+00:00,2024-12-09 16:00:00+00:00,3791.4,TP2,True,WIN,16.0
4h,ETH/USDT,SHORT,8,5,2,0,3302.52,3719.67,2801.94,2468.22,12.631,41.0,True,TRENDING,2024-12-22 12:00:00+00:00,2024-12-24 20:00:00+00:00,3493.2,TIMEOUT,False,LOSS,-4.57
4h,ETH/USDT,SHORT,11,6,3,2,3493.2,3587.08,3380.54,3305.44,2.688,53.0,False,TRENDING,2024-12-24 20:00:00+00:00,2024-12-26 20:00:00+00:00,3305.44,TP2,True,WIN,16.0
4h,ETH/USDT,SHORT,9,8,2,0,3334.56,3548.99,3077.24,2905.7,6.431,39.8,False,RANGING,2024-12-26 20:00:00+00:00,2024-12-29 04:00:00+00:00,3407.28,TIMEOUT,False,LOSS,-3.39
4h,ETH/USDT,SHORT,14,7,5,2,3407.28,3515.0,3278.02,3191.84,3.161,49.3,False,RANGING,2024-12-29 04:00:00+00:00,2024-12-31 12:00:00+00:00,3413.19,TIMEOUT,False,LOSS,-0.55
4h,ETH/USDT,SHORT,9,5,3,0,3413.19,3473.62,3340.67,3292.33,1.771,51.6,True,RANGING,2024-12-31 12:00:00+00:00,2025-01-02 04:00:00+00:00,3413.19,SL_BE,True,WIN,6.0
4h,ETH/USDT,SHORT,8,3,1,4,3630.91,3681.57,3570.12,3529.59,1.395,69.6,False,TRENDING,2025-01-04 16:00:00+00:00,2025-01-06 00:00:00+00:00,3681.57,SL,False,LOSS,-10.0
4h,ETH/USDT,SHORT,11,10,2,0,3360.4,3745.12,2898.74,2590.96,11.449,27.2,False,TRENDING,2025-01-08 00:00:00+00:00,2025-01-10 08:00:00+00:00,3311.29,TIMEOUT,False,WIN,1.28
4h,ETH/USDT,SHORT,8,8,0,0,3245.37,3701.35,2698.19,2333.41,14.05,41.3,True,TRENDING,2025-01-10 12:00:00+00:00,2025-01-12 20:00:00+00:00,3267.49,TIMEOUT,False,LOSS,-0.49
4h,ETH/USDT,SHORT,8,8,1,0,3267.49,3336.42,3184.77,3129.63,2.11,45.0,False,TRENDING,2025-01-12 20:00:00+00:00,2025-01-13 08:00:00+00:00,3129.63,TP2,True,WIN,16.0
4h,ETH/USDT,SHORT,9,8,2,0,3056.97,3338.65,2718.95,2493.61,9.214,35.1,False,TRENDING,2025-01-13 08:00:00+00:00,2025-01-15 12:00:00+00:00,3338.65,SL,False,LOSS,-10.0
4h,ETH/USDT,SHORT,10,5,3,2,3435.13,3507.52,3348.26,3290.35,2.107,60.9,False,TRENDING,2025-01-15 16:00:00+00:00,2025-01-16 12:00:00+00:00,3290.35,TP2,True,WIN,16.0
4h,ETH/USDT,SHORT,8,3,2,2,3421.74,3495.25,3333.53,3274.72,2.148,61.7,True,RANGING,2025-01-17 12:00:00+00:00,2025-01-17 20:00:00+00:00,3495.25,SL,False,LOSS,-10.0
4h,ETH/USDT,SHORT,8,1,3,4,3384.16,3525.94,3214.02,3100.6,4.19,65.7,False,RANGING,2025-01-18 00:00:00+00:00,2025-01-19 12:00:00+00:00,3384.16,SL_BE,True,WIN,6.0
4h,ETH/USDT,SHORT,12,10,2,0,3384.29,3525.94,3214.31,3100.99,4.186,35.4,True,RANGING,2025-01-19 12:00:00+00:00,2025-01-20 04:00:00+00:00,3384.29,SL_BE,True,WIN,6.0
4h,ETH/USDT,SHORT,8,8,1,0,3382.82,3525.94,3211.08,3096.58,4.231,47.5,False,VOLATILE,2025-01-20 04:00:00+00:00,2025-01-22 12:00:00+00:00,3278.7,TIMEOUT,True,WIN,9.64
4h,ETH/USDT,SHORT,8,5,2,0,3278.7,3455.0,3067.14,2926.1,5.377,51.1,True,RANGING,2025-01-22 12:00:00+00:00,2025-01-24 20:00:00+00:00,3310.21,TIMEOUT,False,LOSS,-1.79
4h,ETH/USDT,SHORT,9,5,2,2,3339.09,3428.53,3231.76,3160.21,2.679,50.7,False,RANGING,2025-01-26 00:00:00+00:00,2025-01-27 04:00:00+00:00,3160.21,TP2,True,WIN,16.0
4h,ETH/USDT,SHORT,10,8,3,0,3070.51,3428.53,2640.89,2354.47,11.66,36.5,False,RANGING,2025-01-27 04:00:00+00:00,2025-01-29 12:00:00+00:00,3100.93,TIMEOUT,False,LOSS,-0.85
4h,ETH/USDT,SHORT,8,8,0,0,3100.93,3362.16,2787.45,2578.47,8.424,43.5,True,RANGING,2025-01-29 12:00:00+00:00,2025-01-31 12:00:00+00:00,3362.16,SL,False,LOSS,-10.0
4h,ETH/USDT,SHORT,8,3,2,2,3427.27,3495.51,3345.38,3290.79,1.991,63.0,True,RANGING,2025-01-31 12:00:00+00:00,2025-02-01 00:00:00+00:00,3290.79,TP2,True,WIN,16.0
4h,ETH/USDT,SHORT,8,5,3,0,3252.49,3437.38,3030.62,2882.71,5.685,53.2,False,RANGING,2025-02-01 08:00:00+00:00,2025-02-02 20:00:00+00:00,2882.71,TP2,True,WIN,16.0
4h,ETH/USDT,SHORT,9,8,2,0,2869.91,3437.38,2188.95,1734.97,19.773,30.2,False,TRENDING,2025-02-02 20:00:00+00:00,2025-02-05 04:00:00+00:00,2759.23,TIMEOUT,False,WIN,1.95
4h,ETH/USDT,SHORT,8,8,1,0,2759.23,3267.46,2149.35,1742.77,18.419,38.9,False,TRENDING,2025-02-05 04:00:00+00:00,2025-02-07 12:00:00+00:00,2722.06,TIMEOUT,False,WIN,0.73
4h,ETH/USDT,SHORT,13,8,5,0,2722.06,2888.72,2522.07,2388.74,6.123,46.2,True,TRENDING,2025-02-07 12:00:00+00:00,2025-02-10 00:00:00+00:00,2626.0,TIMEOUT,True,WIN,8.88
4h,ETH/USDT,SHORT,9,8,1,0,2658.39,2797.91,2490.97,2379.35,5.248,44.9,True,TRENDING,2025-02-10 12:00:00+00:00,2025-02-12 20:00:00+00:00,2738.34,TIMEOUT,False,LOSS,-5.73
4h,ETH/USDT,SHORT,9,8,2,0,2738.34,2804.69,2658.73,2605.65,2.423,53.1,False,TRENDING,2025-02-12 20:00:00+00:00,2025-02-14 12:00:00+00:00,2738.34,SL_BE,True,WIN,6.0
4h,ETH/USDT,SHORT,11,5,3,2,2734.58,2795.97,2660.91,2611.8,2.245,51.8,True,RANGING,2025-02-14 12:00:00+00:00,2025-02-16 20:00:00+00:00,2661.21,TIMEOUT,True,WIN,11.98
4h,ETH/USDT,SHORT,9,5,4,0,2661.21,2791.54,2504.81,2400.55,4.897,48.1,False,RANGING,2025-02-16 20:00:00+00:00,2025-02-17 12:00:00+00:00,2791.54,SL,False,LOSS,-10.0
4h,ETH/USDT,SHORT,8,3,2,2,2756.09,2804.42,2698.1,2659.43,1.753,61.9,True,RANGING,2025-02-17 12:00:00+00:00,2025-02-18 08:00:00+00:00,2659.43,TP2,True,WIN,16.0
4h,ETH/USDT,SHORT,8,6,0,2,2679.24,2849.68,2474.71,2338.36,6.362,45.3,False,RANGING,2025-02-18 08:00:00+00:00,2025-02-20 16:00:00+00:00,2748.0,TIMEOUT,False,LOSS,-4.03
4h,ETH/USDT,SHORT,9,3,1,4,2723.53,2831.7,2593.73,2507.19,3.972,62.7,True,RANGING,2025-02-21 12:00:00+00:00,2025-02-23 20:00:00+00:00,2831.7,SL,False,LOSS,-10.0
4h,ETH/USDT,SHORT,8,4,2,2,2689.71,2857.95,2487.82,2353.23,6.255,46.9,False,RANGING,2025-02-24 08:00:00+00:00,2025-02-25 04:00:00+00:00,2353.23,TP2,True,WIN,16.0
4h,ETH/USDT,SHORT,11,8,2,2,2368.55,2857.95,1781.27,1389.75,20.662,27.2,False,RANGING,2025-02-25 04:00:00+00:00,2025-02-27 12:00:00+00:00,2323.37,TIMEOUT,False,WIN,0.92
4h,ETH/USDT,SHORT,8,8,0,0,2323.37,2839.76,1703.7,1290.59,22.226,33.9,True,TRENDING,2025-02-27 12:00:00+00:00,2025-03-01 20:00:00+00:00,2217.6,TIMEOUT,False,WIN,2.05
4h,ETH/USDT,SHORT,8,8,1,0,2239.01,2383.49,2065.63,1950.05,6.453,40.5,False,TRENDING,2025-03-02 08:00:00+00:00,2025-03-02 16:00:00+00:00,2383.49,SL,False,LOSS,-10.0
4h,ETH/USDT,SHORT,10,8,3,0,2486.29,2555.28,2403.5,2348.31,2.775,42.0,False,TRENDING,2025-03-02 16:00:00+00:00,2025-03-03 08:00:00+00:00,2348.31,TP2,True,WIN,16.0
4h,ETH/USDT,SHORT,9,10,0,0,2149.28,2551.3,1666.86,1345.24,18.705,36.1,False,TRENDING,2025-03-03 20:00:00+00:00,2025-03-06 04:00:00+00:00,2285.89,TIMEOUT,False,LOSS,-3.4
4h,ETH/USDT,SHORT,10,10,1,0,2202.4,2389.29,1978.13,1828.62,8.486,46.1,False,RANGING,2025-03-06 20:00:00+00:00,2025-03-09 04:00:00+00:00,2184.8,TIMEOUT,False,WIN,0.94
4h,ETH/USDT,SHORT,11,9,1,2,2184.8,2320.02,2022.54,1914.36,6.189,48.2,False,RANGING,2025-03-09 04:00:00+00:00,2025-03-10 16:00:00+00:00,1914.36,TP2,True,WIN,16.0
4h,ETH/USDT,SHORT,11,8,2,2,1869.31,2258.29,1402.53,1091.35,20.809,37.1,False,TRENDING,2025-03-10 16:00:00+00:00,2025-03-13 00:00:00+00:00,1887.0,TIMEOUT,False,LOSS,-0.45
4h,ETH/USDT,SHORT,8,8,1,0,1872.19,2152.72,1535.55,1311.13,14.984,39.5,False,TRENDING,2025-03-13 04:00:00+00:00,2025-03-15 12:00:00+00:00,1937.58,TIMEOUT,False,LOSS,-2.33
4h,ETH/USDT,SHORT,11,9,2,0,1937.58,1984.18,1881.66,1844.39,2.405,49.7,True,TRENDING,2025-03-15 12:00:00+00:00,2025-03-17 12:00:00+00:00,1937.58,SL_BE,True,WIN,6.0
4h,ETH/USDT,SHORT,11,9,2,0,1919.13,1957.85,1872.67,1841.69,2.018,48.6,True,RANGING,2025-03-17 12:00:00+00:00,2025-03-18 20:00:00+00:00,1919.13,SL_BE,True,WIN,6.0
4h,ETH/USDT,SHORT,8,8,1,0,1931.49,1966.9,1889.0,1860.67,1.833,48.2,False,RANGING,2025-03-18 20:00:00+00:00,2025-03-19 08:00:00+00:00,1966.9,SL,False,LOSS,-10.0
4h,ETH/USDT,SHORT,9,5,2,2,2028.3,2061.29,1988.71,1962.32,1.626,53.9,False,RANGING,2025-03-19 08:00:00+00:00,2025-03-19 16:00:00+00:00,2061.29,SL,False,LOSS,-10.0
4h,ETH/USDT,SHORT,8,5,2,0,1950.8,2070.26,1807.45,1711.88,6.124,50.3,True,RANGING,2025-03-21 12:00:00+00:00,2025-03-23 20:00:00+00:00,2006.02,TIMEOUT,False,LOSS,-4.62
4h,ETH/USDT,SHORT,8,3,5,0,2006.02,2033.63,1972.89,1950.8,1.376,54.3,False,RANGING,2025-03-23 20:00:00+00:00,2025-03-24 04:00:00+00:00,2033.63,SL,False,LOSS,-10.0
4h,ETH/USDT,SHORT,9,3,2,4,2049.35,2104.16,1983.58,1939.73,2.675,59.8,False,RANGING,2025-03-26 00:00:00+00:00,2025-03-28 04:00:00+00:00,1939.73,TP2,True,WIN,16.0
4h,ETH/USDT,SHORT,11,8,4,0,1909.68,2101.46,1679.54,1526.12,10.043,42.1,False,TRENDING,2025-03-28 04:00:00+00:00,2025-03-30 12:00:00+00:00,1813.87,TIMEOUT,False,WIN,5.0
4h,ETH/USDT,SHORT,10,8,0,2,1813.87,2037.39,1545.65,1366.83,12.323,26.0,True,TRENDING,2025-03-30 12:00:00+00:00,2025-04-01 20:00:00+00:00,1905.19,TIMEOUT,False,LOSS,-4.09
4h,ETH/USDT,SHORT,8,6,0,2,1876.24,1928.41,1813.64,1771.9,2.781,58.5,False,TRENDING,2025-04-02 00:00:00+00:00,2025-04-02 20:00:00+00:00,1928.41,SL,False,LOSS,-10.0
4h,ETH/USDT,SHORT,12,10,1,2,1824.76,1957.14,1665.9,1560.0,7.255,36.9,False,TRENDING,2025-04-03 00:00:00+00:00,2025-04-05 08:00:00+00:00,1807.49,TIMEOUT,False,WIN,1.3
4h,ETH/USDT,SHORT,8,8,0,0,1782.11,1957.14,1572.07,1432.05,9.822,45.5,True,TRENDING,2025-04-05 12:00:00+00:00,2025-04-07 04:00:00+00:00,1432.05,TP2,True,WIN,16.0
4h,ETH/USDT,SHORT,9,8,2,0,1460.41,1835.72,1010.04,709.79,25.699,18.2,False,TRENDING,2025-04-07 04:00:00+00:00,2025-04-09 12:00:00+00:00,1485.2,TIMEOUT,False,LOSS,-0.66
4h,ETH/USDT,SHORT,8,8,0,0,1485.2,1817.16,1086.85,821.28,22.351,34.1,True,TRENDING,2025-04-09 12:00:00+00:00,2025-04-11 20:00:00+00:00,1566.58,TIMEOUT,False,LOSS,-2.45
4h,ETH/USDT,SHORT,8,7,2,0,1566.58,1689.05,1419.62,1321.64,7.818,48.8,False,RANGING,2025-04-11 20:00:00+00:00,2025-04-14 04:00:00+00:00,1635.87,TIMEOUT,False,LOSS,-5.66
4h,ETH/USDT,SHORT,8,3,2,2,1627.77,1691.92,1550.79,1499.47,3.941,63.0,True,RANGING,2025-04-14 12:00:00+00:00,2025-04-16 20:00:00+00:00,1577.36,TIMEOUT,True,WIN,9.93
4h,ETH/USDT,SHORT,9,8,2,0,1585.02,1691.92,1456.74,1371.22,6.744,43.9,False,RANGING,2025-04-17 00:00:00+00:00,2025-04-19 08:00:00+00:00,1596.96,TIMEOUT,False,LOSS,-1.12
4h,ETH/USDT,SHORT,8,5,3,0,1596.96,1624.15,1564.33,1542.58,1.703,52.6,False,RANGING,2025-04-19 08:00:00+00:00,2025-04-19 16:00:00+00:00,1624.15,SL,False,LOSS,-10.0
4h,ETH/USDT,SHORT,8,5,3,0,1614.76,1640.28,1584.14,1563.73,1.58,54.8,False,RANGING,2025-04-19 16:00:00+00:00,2025-04-21 00:00:00+00:00,1614.76,SL_BE,True,WIN,6.0
4h,ETH/USDT,SHORT,9,7,3,0,1634.72,1658.65,1606.0,1586.85,1.464,47.0,False,RANGING,2025-04-21 00:00:00+00:00,2025-04-21 20:00:00+00:00,1586.85,TP2,True,WIN,16.0
4h,ETH/USDT,SHORT,8,6,3,0,1579.51,1658.83,1484.33,1420.87,5.022,42.3,False,RANGING,2025-04-21 20:00:00+00:00,2025-04-22 12:00:00+00:00,1658.83,SL,False,LOSS,-10.0
4h,ETH/USDT,SHORT,8,3,3,2,1756.29,1792.22,1713.17,1684.43,2.046,68.2,False,RANGING,2025-04-22 20:00:00+00:00,2025-04-23 04:00:00+00:00,1792.22,SL,False,LOSS,-10.0
4h,ETH/USDT,SHORT,8,1,3,4,1804.01,1857.52,1739.8,1696.99,2.966,63.3,False,TRENDING,2025-04-27 04:00:00+00:00,2025-04-29 12:00:00+00:00,1815.14,TIMEOUT,False,LOSS,-2.08
4h,ETH/USDT,SHORT,9,8,2,0,2427.0,2569.06,2256.53,2142.88,5.853,36.8,False,TRENDING,2025-06-21 04:00:00+00:00,2025-06-22 20:00:00+00:00,2142.88,TP2,True,WIN,16.0
4h,ETH/USDT,SHORT,9,8,2,0,2227.58,2569.06,1817.8,1544.62,15.33,21.4,False,TRENDING,2025-06-22 20:00:00+00:00,2025-06-25 04:00:00+00:00,2444.59,TIMEOUT,False,LOSS,-6.35
4h,ETH/USDT,SHORT,9,3,2,4,2450.65,2520.48,2366.85,2310.99,2.849,63.2,False,RANGING,2025-06-26 08:00:00+00:00,2025-06-28 16:00:00+00:00,2433.35,TIMEOUT,False,WIN,2.48
